电芯编号,测试荷电状态_SOC_pct,稳态开路电压_U0_V,放电直流电阻_Rdc_dis_ohm,充电直流电阻_Rdc_chg_ohm,充放电不对称度_asym,撤载松弛电压_relax_V,持续极化电压_eta_V,倍率依赖电阻差_dRdc_ohm,真实健康状态_SOH_实测值
NMC21Ah|02LCC02100101A87Y0184358,50,3.6807,0.0009238095238095,0.0009047619047619,1.9047619047617e-05,0.0270999999999999,-0.0164999999999997,-2.857142857142544e-05,0.9973428571428572
NMC21Ah|02LCC02100101A87Y0185122,50,3.6784,0.0009238095238095,0.000895238095238,2.8571428571446586e-05,0.0274,-0.0169999999999999,-2.857142857142544e-05,1.002009523809524
NMC21Ah|02LCC02100101A87Y0010168,50,3.6782,0.0009428571428571,0.0009047619047618,3.809523809527628e-05,0.0279000000000002,-0.0173,-5.714285714285088e-05,1.003290476190476
NMC21Ah|02LCC02100101A87Y0027576,50,3.6805,0.0009238095238095,0.0008857142857142,3.809523809523389e-05,0.0268999999999999,-0.0162999999999997,-4.285714285714873e-05,0.9927904761904762
NMC21Ah|02LCC02100101A8BC0103482,50,3.7774,0.0012095238095237,0.0011809523809523,2.857142857140429e-05,0.0392000000000001,-0.0254000000000003,-6.190476190474459e-05,0.8151904761904761
NMC21Ah|02LCC02100101A87Y0086451,50,3.6777,0.0009333333333333,0.0009142857142856,1.9047619047616888e-05,0.0278999999999998,-0.0172000000000003,-3.3333333333297895e-05,0.9949
NMC21Ah|02LCC02100101A87Y0178524,50,3.6879,0.0009714285714285,0.0009333333333333,3.809523809523389e-05,0.0281000000000002,-0.0171999999999998,-4.2857142857169765e-05,0.9776619047619048
NMC21Ah|02LCC02100101A87Y0163103,50,3.6795,0.000895238095238,0.0008761904761904,1.9047619047617e-05,0.0264999999999999,-0.0163999999999999,-4.285714285712759e-05,0.9957333333333332
NMC21Ah|02LCC02100101A87Y0073559,50,3.6826,0.0009238095238095,0.0009047619047619,1.9047619047617e-05,0.0264999999999999,-0.0160999999999997,-3.809523809525503e-05,0.996204761904762
NMC21Ah|02LCC02100101A87Y0017692,50,3.6786,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0264000000000002,-0.016,-3.809523809523389e-05,0.9986619047619048
NMC21Ah|02LCC02100101A87Y0151531,50,3.6775,0.0008857142857142,0.0008857142857142,0.0,0.0270000000000001,-0.0170000000000003,-2.380952380953173e-05,0.998009523809524
NMC21Ah|02LCC02100101A87Y0164869,50,3.6779,0.0008857142857142,0.000847619047619,3.80952380951916e-05,0.0271999999999996,-0.0172000000000003,-4.285714285710645e-05,1.000242857142857
NMC21Ah|02LCC02100101A87Y0015732,50,3.6819,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0278999999999998,-0.0175,-1.9047619047616888e-05,0.9892428571428572
NMC21Ah|02LCC02100101A87Y0004534,50,3.6779,0.0009047619047619,0.0008666666666666,3.809523809527617e-05,0.0261999999999997,-0.016,-4.761904761906347e-05,1.001795238095238
NMC21Ah|02LCC02100101A87Y0074479,50,3.6814,0.0009047619047619,0.0009047619047619,0.0,0.0274,-0.0169999999999999,-2.380952380953173e-05,0.9858666666666668
NMC21Ah|02LCC02100101A8BC0104122,50,3.8482,0.0012857142857142,0.0012571428571428,2.857142857140429e-05,0.0391000000000003,-0.0245999999999999,-2.38095238095106e-05,0.7464952380952381
NMC21Ah|02LCC02100101A87Y0165035,50,3.6791,0.0009047619047619,0.0009047619047618,4.2283884726934667e-17,0.0269000000000003,-0.0165000000000001,-1.904761904763803e-05,0.9958666666666668
NMC21Ah|02LCC02100101A87Y0151614,50,3.6761,0.0009047619047619,0.0009047619047619,0.0,0.0277000000000002,-0.0175,-1.9047619047616888e-05,1.006371428571429
NMC21Ah|02LCC02100101A87Y0020833,50,3.6788,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0277000000000002,-0.0173999999999998,-2.8571428571446586e-05,0.9985857142857144
NMC21Ah|02LCC02100101A87Y0163477,50,3.6803,0.0009142857142856,0.0008857142857142,2.8571428571446586e-05,0.0276999999999998,-0.0171999999999998,-2.857142857140429e-05,0.9969285714285716
NMC21Ah|02LCC02100101A87Y0013547,50,3.6784,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0270999999999999,-0.0166999999999997,-3.333333333334018e-05,0.9989333333333332
NMC21Ah|02LCC02100101A87Y0004465,50,3.6812,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0260000000000002,-0.0158,-3.809523809523389e-05,0.9904238095238096
NMC21Ah|02LCC02100101A87Y0057127,50,3.6802,0.0009333333333333,0.0009142857142856,1.9047619047616888e-05,0.0283999999999999,-0.0178000000000002,-3.333333333331904e-05,0.9916809523809524
NMC21Ah|02LCC02100101A87Y0161151,50,3.6805,0.0009142857142856,0.0009047619047619,9.52380952378741e-06,0.0285999999999999,-0.0181,-3.3333333333319145e-05,0.9927285714285714
NMC21Ah|02LCC02100101A87Y0027455,50,3.6772,0.0008857142857142,0.0008857142857142,4.2283884726934667e-17,0.0269000000000003,-0.0169000000000001,-2.8571428571446586e-05,1.005833333333333
NMC21Ah|02LCC02100101A87Y0010456,50,3.6758,0.0009523809523809,0.0009523809523809,4.2283884726934667e-17,0.0287999999999999,-0.0181,-3.333333333336143e-05,1.002714285714286
NMC21Ah|02LCC02100101A8BC0103791,50,3.7409,0.0009714285714285,0.0009428571428571,2.857142857144648e-05,0.0318,-0.0204999999999997,-4.285714285714862e-05,0.8836095238095238
NMC21Ah|02LCC02100101A87Y0184257,50,3.684,0.0009142857142856,0.0009047619047619,9.52380952378741e-06,0.0271999999999996,-0.0167000000000001,-2.857142857142544e-05,0.9829666666666668
NMC21Ah|02LCC02100101A87Y0011479,50,3.6775,0.0009333333333333,0.0009238095238095,9.523809523829586e-06,0.0293000000000001,-0.0186000000000001,-2.380952380955288e-05,1.005357142857143
NMC21Ah|02LCC02100101A87Y0007152,50,3.6774,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0278999999999998,-0.0175999999999998,-3.333333333334018e-05,1.000414285714286
NMC21Ah|02LCC02100101A87Y0083146,50,3.6802,0.0009142857142856,0.0008857142857142,2.857142857140429e-05,0.0273999999999996,-0.0171000000000001,-1.9047619047617e-05,0.9890523809523808
NMC21Ah|02LCC02100101A87Y0173907,50,3.6749,0.0008857142857142,0.0008761904761904,9.523809523829694e-06,0.0258000000000002,-0.0158,-4.285714285714873e-05,1.007719047619048
NMC21Ah|02LCC02100101A87Y0015122,50,3.6798,0.0009142857142856,0.0008857142857142,2.857142857140429e-05,0.0271999999999996,-0.0167000000000001,-4.285714285712759e-05,0.992804761904762
NMC21Ah|02LCC02100101A87Y0186122,50,3.6826,0.0009714285714285,0.0009523809523809,1.9047619047616888e-05,0.0293000000000001,-0.0183999999999997,-2.857142857144648e-05,0.9871904761904764
NMC21Ah|02LCC02100101A87Y0085499,50,3.6823,0.0009523809523809,0.0009333333333333,1.9047619047617e-05,0.0276999999999998,-0.0169000000000001,-2.38095238095106e-05,0.9881380952380951
NMC21Ah|02LCC02100101A87Y0177229,50,3.6807,0.0009523809523809,0.0009333333333333,1.904761904765928e-05,0.0297,-0.0187999999999997,-3.333333333336143e-05,0.9909714285714286
NMC21Ah|02LCC02100101A87Y0055909,50,3.6819,0.0009238095238094,0.0009047619047619,1.9047619047574712e-05,0.0271999999999996,-0.0168000000000003,-2.857142857140429e-05,0.9904714285714288
NMC21Ah|02LCC02100101A87B0101984,50,3.7732,0.0013047619047619,0.0012857142857142,1.9047619047616888e-05,0.0459999999999998,-0.0308999999999999,-2.3809523809531627e-05,0.8371904761904762
NMC21Ah|02LCC02100101A8810050555,50,3.6842,0.0009333333333333,0.0009333333333333,0.0,0.0282999999999997,-0.0176000000000002,-2.38095238095106e-05,0.985247619047619
NMC21Ah|02LCC02100101A87Y0059325,50,3.6817,0.0009238095238095,0.0009142857142857,9.523809523787302e-06,0.0276999999999998,-0.0173,-2.857142857142544e-05,0.9873571428571428
NMC21Ah|02LCC02100101A87Y0063458,50,3.6807,0.0009523809523809,0.0009047619047619,4.7619047619021295e-05,0.0282999999999997,-0.0173999999999998,-4.285714285710645e-05,0.9930809523809524
NMC21Ah|02LCC02100101A87B0008516,50,3.7648,0.0013047619047619,0.0012666666666666,3.809523809527606e-05,0.0472000000000001,-0.0323000000000002,-1.904761904763813e-05,0.8516095238095238
NMC21Ah|02LCC02100101A87Y0052124,50,3.6784,0.0009047619047619,0.0008857142857142,1.9047619047616888e-05,0.0268999999999999,-0.0166999999999997,-3.809523809523389e-05,1.002109523809524
NMC21Ah|02LCC02100101A87Y0175162,50,3.6782,0.000895238095238,0.0008857142857142,9.523809523787302e-06,0.0261,-0.0158,-2.38095238095106e-05,1.001576190476191
NMC21Ah|02LCC02100101A87Y0172641,50,3.6772,0.000895238095238,0.0008666666666666,2.857142857140429e-05,0.0249000000000001,-0.0148000000000001,-3.333333333331904e-05,1.008171428571429
NMC21Ah|02LCC02100101A87Y0081320,50,3.684,0.0009142857142857,0.0009047619047618,9.523809523871978e-06,0.0262999999999999,-0.0158,-3.809523809527628e-05,0.9838380952380952
LFP35Ah|10号,50,3.3073,0.0009599999999999,0.0010342857142857,-7.428571428571879e-05,0.0604,-0.0420000000000002,-6.571428571428483e-05,0.8049657142857143
LFP35Ah|11号,50,3.3083,0.0009485714285714,0.0010057142857143,-5.714285714287625e-05,0.0562999999999997,-0.0381,-8.00000000000039e-05,0.8135085714285714
LFP35Ah|12号,50,3.3057,0.0008457142857142,0.00088,-3.428571428571055e-05,0.0487000000000001,-0.0322999999999997,-5.42857142857273e-05,0.8006771428571429
LFP35Ah|13号,50,3.3064,0.0008514285714285,0.0009028571428571,-5.1428571428578456e-05,0.0498999999999996,-0.0333999999999998,-4.285714285713182e-05,0.7876828571428571
LFP35Ah|14号,50,3.3069,0.00088,0.0009542857142856,-7.428571428569342e-05,0.052,-0.0350000000000001,-4.857142857142961e-05,0.8206942857142857
LFP35Ah|15号,50,3.3076,0.0010114285714285,0.0010857142857142,-7.428571428571879e-05,0.0611000000000001,-0.0415999999999998,-8.285714285713995e-05,0.8252085714285714
LFP35Ah|16号,50,3.3078,0.0010228571428571,0.0010914285714285,-6.857142857144647e-05,0.0585999999999997,-0.0387999999999997,-0.0001057142857142,0.8263371428571429
LFP35Ah|17号,50,3.3066,0.0008742857142857,0.0009371428571428,-6.285714285714868e-05,0.0529999999999999,-0.036,-6.285714285713588e-05,0.8226028571428572
LFP35Ah|18号,50,3.3064,0.0008285714285714,0.00088,-5.1428571428578456e-05,0.0501999999999998,-0.0341,-4.28571428571445e-05,0.8664914285714286
LFP35Ah|19号,50,3.308,0.00104,0.00112,-7.999999999999132e-05,0.0602,-0.0402999999999997,-8.285714285715274e-05,0.8270085714285714
LFP35Ah|1号,50,3.3055,0.0008685714285714,0.0009257142857142,-5.714285714285088e-05,0.0516,-0.0345999999999997,-4.571428571428066e-05,0.74364
LFP35Ah|20号,50,3.3062,0.0009771428571428,0.00104,-6.285714285714857e-05,0.0573999999999998,-0.0384999999999999,-7.428571428573147e-05,0.8541371428571428
LFP35Ah|21号,50,3.3073,0.0009199999999999,0.0009828571428571,-6.285714285714857e-05,0.0533000000000001,-0.0355000000000003,-6.285714285713588e-05,0.8308114285714285
LFP35Ah|22号,50,3.3071,0.00088,0.0009428571428571,-6.28571428571232e-05,0.0535000000000001,-0.0367000000000001,-5.999999999999973e-05,0.8388257142857143
LFP35Ah|23号,50,3.3076,0.0008285714285714,0.0008685714285714,-4.000000000000824e-05,0.0499,-0.0337999999999998,-4.571428571428066e-05,0.8411685714285714
LFP35Ah|24号,50,3.3064,0.0009142857142857,0.0009771428571428,-6.285714285714857e-05,0.0579999999999998,-0.0403999999999999,-5.7142857142863566e-05,0.8223485714285714
LFP35Ah|25号,50,3.3073,0.0009257142857142,0.0009828571428571,-5.714285714285077e-05,0.0512000000000001,-0.0333000000000001,-6.571428571428483e-05,0.8133142857142858
LFP35Ah|26号,50,3.3071,0.0009371428571428,0.0009942857142857,-5.714285714285077e-05,0.0567999999999999,-0.0388000000000001,-8.00000000000039e-05,0.8241457142857143
LFP35Ah|27号,50,3.3078,0.0008628571428571,0.0009142857142857,-5.1428571428578456e-05,0.0493000000000001,-0.0327999999999999,-5.714285714285088e-05,0.8535914285714286
LFP35Ah|28号,50,3.3074,0.00088,0.0009314285714285,-5.1428571428578456e-05,0.0500000000000002,-0.0327999999999999,-6.285714285714857e-05,0.8264828571428572
LFP35Ah|29号,50,3.3069,0.0008799999999999,0.0009314285714285,-5.142857142860383e-05,0.0522999999999997,-0.0351000000000003,-5.71428571428382e-05,0.83336
LFP35Ah|2号,50,3.3062,0.0009257142857142,0.0009828571428571,-5.714285714285077e-05,0.0533999999999998,-0.0354000000000001,-5.999999999999973e-05,0.7633
LFP35Ah|30号,50,3.3071,0.0009828571428571,0.0010342857142857,-5.14285714285532e-05,0.0594000000000001,-0.0403999999999999,-0.0001,0.8559142857142857
LFP35Ah|31号,50,3.3066,0.0008228571428571,0.0008685714285714,-4.571428571430603e-05,0.0505999999999997,-0.0348000000000001,-5.1428571428553086e-05,0.8499714285714285
LFP35Ah|32号,50,3.3076,0.0009599999999999,0.0010114285714285,-5.142857142857835e-05,0.0575000000000001,-0.0390999999999999,-8.285714285714005e-05,0.8482771428571428
LFP35Ah|33号,50,3.3071,0.0008114285714285,0.0008514285714285,-4.000000000000824e-05,0.0480999999999998,-0.0323000000000002,-3.9999999999982975e-05,0.845277142857143
LFP35Ah|34号,50,3.3066,0.0007828571428571,0.0008399999999999,-5.714285714285088e-05,0.0476999999999998,-0.0322999999999997,-2.857142857142544e-05,0.8210257142857144
LFP35Ah|35号,50,3.3071,0.0007542857142857,0.0007885714285714,-3.428571428568518e-05,0.0453000000000001,-0.0306999999999999,-4.285714285715719e-05,0.88986
LFP35Ah|36号,50,3.3076,0.0008399999999999,0.0008914285714285,-5.1428571428553086e-05,0.0504999999999999,-0.0343999999999997,-4.571428571428077e-05,0.8941942857142857
LFP35Ah|37号,50,3.3069,0.0008171428571428,0.0008799999999999,-6.28571428571232e-05,0.0487999999999999,-0.0329000000000001,-3.999999999999566e-05,0.8878885714285715
LFP35Ah|38号,50,3.3059,0.0007942857142857,0.0008342857142857,-4.0000000000008345e-05,0.0487999999999999,-0.0333999999999998,-4.571428571429335e-05,0.8744714285714286
LFP35Ah|39号,50,3.3078,0.0009485714285714,0.0009771428571428,-2.8571428571438125e-05,0.0575000000000001,-0.0394999999999998,-7.999999999999121e-05,0.9035257142857144
LFP35Ah|3号,50,3.3057,0.0009085714285714,0.0009714285714285,-6.285714285714857e-05,0.0532999999999996,-0.0356999999999998,-5.714285714285088e-05,0.7685371428571429
LFP35Ah|40号,50,3.3076,0.0009028571428571,0.0009542857142857,-5.1428571428578456e-05,0.0563000000000002,-0.0390999999999999,-5.1428571428578456e-05,0.9061085714285714
LFP35Ah|41号,50,3.3069,0.0007485714285714,0.0008114285714285,-6.285714285714868e-05,0.0461,-0.0316,-1.714285714285522e-05,0.9109142857142858
LFP35Ah|42号,50,3.3071,0.0007714285714285,0.0008057142857142,-3.428571428571055e-05,0.0474000000000001,-0.0323000000000002,-3.714285714285939e-05,0.85786
LFP35Ah|43号,50,3.308,0.0008342857142856,0.0008742857142857,-4.000000000000824e-05,0.0514999999999998,-0.0352999999999998,-4.5714285714267976e-05,0.8830285714285714
LFP35Ah|44号,50,3.3071,0.0007142857142857,0.0007542857142857,-3.999999999998287e-05,0.0432000000000001,-0.0293000000000001,-2.2857142857153016e-05,0.907
LFP35Ah|45号,50,3.3073,0.0007714285714285,0.0008285714285714,-5.714285714285088e-05,0.0468999999999999,-0.032,-3.1428571428574283e-05,0.8835542857142856
LFP35Ah|46号,50,3.3071,0.0008971428571428,0.0009542857142857,-5.714285714287625e-05,0.0545999999999997,-0.0373000000000001,-4.5714285714267976e-05,0.8943057142857143
LFP35Ah|47号,50,3.3073,0.0008685714285714,0.0009028571428571,-3.428571428571055e-05,0.0531999999999999,-0.0363999999999999,-6.285714285714857e-05,0.8922485714285714
LFP35Ah|48号,50,3.3071,0.0007542857142857,0.0007828571428571,-2.8571428571438125e-05,0.0445999999999999,-0.0300000000000002,-4.28571428571445e-05,0.8798314285714286
LFP35Ah|49号,50,3.3071,0.0007657142857142,0.0008114285714285,-4.571428571428066e-05,0.0468999999999999,-0.0321000000000002,-2.857142857142544e-05,0.8873885714285714
LFP35Ah|4号,50,3.3062,0.0008628571428571,0.0009028571428571,-4.000000000000824e-05,0.0526999999999997,-0.036,-5.142857142856577e-05,0.7739171428571429
LFP35Ah|50号,50,3.3071,0.0007999999999999,0.0008514285714285,-5.1428571428578456e-05,0.0466999999999999,-0.0313000000000003,-3.714285714284671e-05,0.8691085714285715
LFP35Ah|51号,50,3.3073,0.0008342857142857,0.0008742857142857,-3.999999999998287e-05,0.0499,-0.0339,-5.1428571428578456e-05,0.8708857142857144
LFP35Ah|52号,50,3.3076,0.0007485714285714,0.0007828571428571,-3.428571428568518e-05,0.0449000000000001,-0.0303999999999997,-2.571428571430186e-05,0.9147485714285714
LFP35Ah|53号,50,3.308,0.00088,0.0009314285714285,-5.1428571428578456e-05,0.0537,-0.0368999999999997,-5.428571428571461e-05,0.922802857142857
LFP35Ah|54号,50,3.3078,0.0007828571428571,0.0008114285714285,-2.8571428571438125e-05,0.0477000000000003,-0.0327999999999999,-5.142857142856577e-05,0.9623314285714286
LFP35Ah|55号,50,3.3073,0.0008057142857142,0.0008514285714285,-4.571428571428066e-05,0.0484999999999997,-0.0329999999999999,-3.714285714285939e-05,0.9208057142857144
LFP35Ah|56号,50,3.3073,0.0007428571428571,0.0007942857142857,-5.1428571428578456e-05,0.0459999999999998,-0.0316,-3.14285714285616e-05,0.9578857142857145
LFP35Ah|5号,50,3.3071,0.0009428571428571,0.001,-5.714285714287636e-05,0.0554999999999998,-0.0374000000000003,-6.571428571427204e-05,0.7998028571428571
LFP35Ah|6号,50,3.3076,0.0010342857142857,0.0011142857142857,-7.99999999999911e-05,0.0592000000000001,-0.0392999999999998,-9.999999999999538e-05,0.8089914285714285
LFP35Ah|7号,50,3.3071,0.0008971428571428,0.0009428571428571,-4.571428571428066e-05,0.0527999999999999,-0.0355000000000003,-5.428571428570193e-05,0.8004
LFP35Ah|8号,50,3.3071,0.0009371428571428,0.0009828571428571,-4.571428571430592e-05,0.0548999999999999,-0.0369000000000001,-7.42857142857061e-05,0.7848257142857143
LFP35Ah|9号,50,3.3066,0.00092,0.0009828571428571,-6.285714285714857e-05,0.0533000000000001,-0.0354999999999998,-5.714285714286346e-05,0.7780628571428571
